"lon","lat","date","track_name","type"
"11413",-120.665419496577,33.8576856696873,2016-07-16,"crw_sim_2016CA-Bmu-23032","pseudos"
"11414",-118.669161728663,32.7084970416947,2004-10-17,"crw_sim_2004CA-Bmu-00849","pseudos"
"11415",-119.754805398227,25.853925644016,2009-02-21,"crw_sim_2008CA-Bmu-04176","pseudos"
"11416",-118.698916067772,31.3883354927477,2008-09-11,"crw_sim_2008CA-Bmu-04177","pseudos"
"11417",-121.141220355433,34.1749439159203,2015-07-11,"crw_sim_2015CA-Bmu-05678","pseudos"
"11418",-121.658061564335,33.4960501148485,1999-09-12,"crw_sim_1999CA-Bmu-00834","pseudos"
"11419",-120.22683116841,31.5448814289454,1999-08-03,"crw_sim_1999CA-Bmu-23043","pseudos"
"11420",-124.133744962279,34.4100708970797,1999-09-15,"crw_sim_1999CA-Bmu-23043","pseudos"
"11421",-112.531805989659,21.7123298180222,2007-11-15,"crw_sim_2007CA-Bmu-01385","pseudos"
"11422",-124.830310012907,39.6882112377215,2005-12-26,"crw_sim_2005CA-Bmu-10829","pseudos"
"11423",-119.005128600708,31.7001684346847,1999-11-02,"crw_sim_1999CA-Bmu-23030","pseudos"
"11424",-121.35676790698,32.8614283995055,2008-08-26,"crw_sim_2008CA-Bmu-10821","pseudos"
"11425",-122.788891520244,37.5089627163679,2005-08-21,"crw_sim_2005CA-Bmu-01390","pseudos"
"11426",-120.690154065786,27.1189664176852,1999-12-03,"crw_sim_1999CA-Bmu-23043","pseudos"
"11427",-121.227311251858,30.7996383699717,1999-10-02,"crw_sim_1999CA-Bmu-10824","pseudos"
"11428",-123.740477337659,26.4473640894909,2007-01-06,"crw_sim_2006CA-Bmu-10831","pseudos"
"11429",-121.738415877193,33.6957734514685,2015-07-18,"crw_sim_2015CA-Bmu-10839","pseudos"
"11430",-121.648151156049,34.563011606296,2008-09-28,"crw_sim_2008CA-Bmu-04177","pseudos"
"11431",-122.153435939839,31.7329791696827,2016-09-28,"crw_sim_2016CA-Bmu-10825","pseudos"
"11432",-117.876032104985,30.6586793869533,2015-09-15,"crw_sim_2015CA-Bmu-23033","pseudos"
"11433",-122.163459859523,34.9853768644244,1999-09-01,"crw_sim_1999CA-Bmu-00837","pseudos"
"11434",-121.533490412153,31.7064349010852,2008-01-21,"crw_sim_2007CA-Bmu-04174","pseudos"
"11435",-119.955051746841,33.9458831875524,2014-08-10,"crw_sim_2014CA-Bmu-05803","pseudos"
"11436",-104.071715351,17.3488713092416,2007-12-17,"crw_sim_2007CA-Bmu-01385","pseudos"
"11437",-126.336954837865,37.1666869374173,2005-10-29,"crw_sim_2005CA-Bmu-10821","pseudos"
"11438",-124.947372392571,32.0478925180493,2008-09-22,"crw_sim_2008CA-Bmu-04176","pseudos"
"11439",-126.193573104512,30.3526214004186,2005-12-11,"crw_sim_2005CA-Bmu-10829","pseudos"
"11440",-118.938009267136,33.5310729368654,1998-09-05,"crw_sim_1998CA-Bmu-10823","pseudos"
"11441",-122.318106949839,35.8673158261267,2005-09-08,"crw_sim_2005CA-Bmu-00834","pseudos"
"11442",-123.123741926704,37.9079572152719,2005-08-22,"crw_sim_2005CA-Bmu-00849","pseudos"
"11443",-117.141797582856,31.8484628648598,1995-10-10,"crw_sim_1995CA-Bmu-04176","pseudos"
"11444",-123.228325205322,24.0158413677339,2015-08-31,"crw_sim_2015CA-Bmu-05640","pseudos"
"11445",-139.933823089915,47.2283489217585,2015-10-01,"crw_sim_2015CA-Bmu-00825","pseudos"
"11446",-123.687017854911,38.8301792825022,2001-06-26,"crw_sim_2000CA-Bmu-10832","pseudos"
"11447",-127.504126511959,34.0488404934291,2015-09-02,"crw_sim_2015CA-Bmu-05678","pseudos"
"11448",-115.451011896297,26.9430462788322,2006-12-05,"crw_sim_2006CA-Bmu-23039","pseudos"
"11449",-119.941210819556,34.1643493900149,2007-09-29,"crw_sim_2007CA-Bmu-10836","pseudos"
"11450",-123.693963271438,34.7757999510474,2004-10-30,"crw_sim_2004CA-Bmu-10834","pseudos"
"11451",-122.680031529696,35.4438755608823,2008-08-22,"crw_sim_2008CA-Bmu-05644","pseudos"
"11452",-120.917251318868,16.2400114141107,2001-02-12,"crw_sim_2000CA-Bmu-10832","pseudos"
"11453",-125.293575242368,30.0070187244074,2005-11-20,"crw_sim_2005CA-Bmu-00834","pseudos"
"11454",-120.912259137078,24.8403882027678,2017-10-04,"crw_sim_2017CA-Bmu-00827","pseudos"
"11455",-123.580656133485,37.6251040054739,2015-09-21,"crw_sim_2015CA-Bmu-00825","pseudos"
"11456",-120.792460273381,34.6530154869946,2015-07-23,"crw_sim_2015CA-Bmu-05840","pseudos"
"11457",-119.090456136979,33.4993514267226,2015-08-14,"crw_sim_2015CA-Bmu-05840","pseudos"
"11458",-123.035224330653,27.3398169544568,2017-03-22,"crw_sim_2016CA-Bmu-10825","pseudos"
"11459",-118.804534681997,24.2362805471454,2008-09-23,"crw_sim_2008CA-Bmu-04176","pseudos"
"11460",-126.382839064038,50.7148508546937,2006-02-18,"crw_sim_2005CA-Bmu-01390","pseudos"
"11461",-121.198288024443,35.5987904936132,2005-10-14,"crw_sim_2005CA-Bmu-10826","pseudos"
"11462",-117.353487359975,29.3566801791009,1995-10-21,"crw_sim_1995CA-Bmu-23040","pseudos"
"11463",-126.723085853294,26.2230575667986,2014-11-19,"crw_sim_2014CA-Bmu-10836","pseudos"
"11464",-134.014402997486,34.3618881684364,2008-03-19,"crw_sim_2007CA-Bmu-04174","pseudos"
"11465",-122.586714257627,36.2258121557595,2016-08-17,"crw_sim_2016CA-Bmu-00843","pseudos"
"11466",-124.121521028657,33.0427927281602,2005-09-02,"crw_sim_2005CA-Bmu-10821","pseudos"
"11467",-122.966258828141,32.3012355017851,2007-10-09,"crw_sim_2007CA-Bmu-00835","pseudos"
"11468",-122.741146344548,34.9916748728107,1995-10-04,"crw_sim_1995CA-Bmu-00841","pseudos"
"11469",-123.132375,37.7488722,2004-08-03,"crw_sim_2004CA-Bmu-10843","pseudos"
"11470",-115.968188371613,29.0320376373477,2015-08-24,"crw_sim_2015CA-Bmu-00825","pseudos"
"11471",-126.772630783686,35.550711215722,2005-12-20,"crw_sim_2005CA-Bmu-01390","pseudos"
"11472",-117.716150623378,26.1381764196368,1995-11-09,"crw_sim_1995CA-Bmu-00841","pseudos"
"11473",-124.006046530858,37.1524645480724,2014-09-16,"crw_sim_2014CA-Bmu-10836","pseudos"
"11474",-118.94072324243,33.6651132332112,2014-08-16,"crw_sim_2014CA-Bmu-10836","pseudos"
"11475",-121.455276934398,29.9941828595982,2008-10-07,"crw_sim_2008CA-Bmu-00840","pseudos"
"11476",-120.0930219,34.12139229,1999-07-22,"crw_sim_1999CA-Bmu-23043","pseudos"
"11477",-120.57142658924,34.1967904984658,2015-07-20,"crw_sim_2015CA-Bmu-05678","pseudos"
"11478",-117.026556108777,28.7064243530682,1996-01-21,"crw_sim_1995CA-Bmu-00841","pseudos"
"11479",-126.372112336844,39.9981118755309,2005-09-10,"crw_sim_2005CA-Bmu-00834","pseudos"
"11480",-122.315404469358,36.8131085818916,2015-12-09,"crw_sim_2015CA-Bmu-05640","pseudos"
"11481",-119.819615629222,34.3949208446945,2008-07-29,"crw_sim_2008CA-Bmu-04177","pseudos"
"11482",-125.242562265308,34.3213876066782,2005-08-31,"crw_sim_2005CA-Bmu-01390","pseudos"
"11483",-128.205971573878,39.2077441326808,2006-10-19,"crw_sim_2006CA-Bmu-23036","pseudos"
"11484",-119.404458157615,33.6527590831233,2008-09-06,"crw_sim_2008CA-Bmu-00840","pseudos"
"11485",-115.728202864774,25.4712239833583,2000-02-25,"crw_sim_1999CA-Bmu-23030","pseudos"
"11486",-118.9994794,34.00064949,2014-08-13,"crw_sim_2014CA-Bmu-10836","pseudos"
"11487",-125.124420047999,32.4596987066434,2015-11-16,"crw_sim_2015CA-Bmu-05678","pseudos"
"11488",-121.099111197471,34.1952883664903,2016-08-02,"crw_sim_2016CA-Bmu-23032","pseudos"
"11489",-126.900689184494,7.56551625153608,1999-12-22,"crw_sim_1999CA-Bmu-04172","pseudos"
"11490",-130.755974732023,43.3229217829746,2008-03-01,"crw_sim_2007CA-Bmu-04174","pseudos"
"11491",-123.921512527897,37.9895465988904,2007-10-07,"crw_sim_2007CA-Bmu-01385","pseudos"
"11492",-118.159415105413,25.0259652688767,2006-11-01,"crw_sim_2006CA-Bmu-00838","pseudos"
"11493",-123.628550426437,35.4922058139933,2007-09-14,"crw_sim_2007CA-Bmu-01385","pseudos"
"11494",-120.285495418722,33.9736806200008,2004-08-26,"crw_sim_2004CA-Bmu-10834","pseudos"
"11495",-119.926047751163,34.1217388103178,2008-07-28,"crw_sim_2008CA-Bmu-04176","pseudos"
"11496",-117.827375038945,27.0314942602707,2017-11-17,"crw_sim_2017CA-Bmu-00841","pseudos"
"11497",-130.005360393146,33.9218991476899,2015-09-26,"crw_sim_2015CA-Bmu-05678","pseudos"
"11498",-122.339527311129,37.1448300387333,2015-07-17,"crw_sim_2015CA-Bmu-04177","pseudos"
"11499",-141.451329900659,23.0010765001925,2000-11-30,"crw_sim_2000CA-Bmu-23029","pseudos"
"11500",-120.310386032961,29.6036280090606,2015-08-19,"crw_sim_2015CA-Bmu-05640","pseudos"
"11501",-146.379484189654,40.204433849176,2008-10-15,"crw_sim_2008CA-Bmu-04176","pseudos"
"11502",-128.374860274766,31.4880398118206,2006-12-27,"crw_sim_2006CA-Bmu-02083","pseudos"
"11503",-123.544406656593,35.2043707518216,2004-08-25,"crw_sim_2004CA-Bmu-23030","pseudos"
"11504",-110.309267897926,23.3593225587677,2015-11-04,"crw_sim_2015CA-Bmu-05678","pseudos"
"11505",-120.232494190812,31.3421570642412,2014-09-19,"crw_sim_2014CA-Bmu-10839","pseudos"
"11506",-137.438621180692,28.3449474508679,1998-12-10,"crw_sim_1998CA-Bmu-10823","pseudos"
"11507",-123.596725896216,10.834827737299,2008-12-28,"crw_sim_2008CA-Bmu-04176","pseudos"
"11508",-120.945794467758,19.5780780089631,1995-12-08,"crw_sim_1995CA-Bmu-00841","pseudos"
"11509",-109.094377540738,23.9899076744413,2014-12-25,"crw_sim_2014CA-Bmu-05921","pseudos"
"11510",-121.806202204591,33.3177235739234,2007-09-18,"crw_sim_2007CA-Bmu-10838","pseudos"
"11511",-136.240762761597,37.0068408102099,2000-11-23,"crw_sim_2000CA-Bmu-23029","pseudos"
"11512",-113.12175258927,26.6403069952348,2008-11-19,"crw_sim_2008CA-Bmu-04176","pseudos"
"11513",-116.788272966551,27.3383692379728,2000-03-17,"crw_sim_1999CA-Bmu-04176","pseudos"
"11514",-121.248364712499,35.0653779446131,2004-10-03,"crw_sim_2004CA-Bmu-01389","pseudos"
"11515",-111.756366438334,13.6246120206957,2001-06-29,"crw_sim_2000CA-Bmu-10832","pseudos"
"11516",-123.659759384554,27.7363464277053,1995-09-30,"crw_sim_1995CA-Bmu-04173","pseudos"
"11517",-111.512955002046,23.8293630567667,1999-11-24,"crw_sim_1999CA-Bmu-23031","pseudos"
"11518",-123.660763746032,36.3816548473592,2004-08-24,"crw_sim_2004CA-Bmu-10831","pseudos"
"11519",-121.352256490687,32.2480851020236,2005-12-11,"crw_sim_2005CA-Bmu-10829","pseudos"
"11520",-120.1506225,34.14625865,2004-08-12,"crw_sim_2004CA-Bmu-10834","pseudos"
"11521",-127.465768278851,32.3605014287057,1995-10-24,"crw_sim_1995CA-Bmu-23040","pseudos"
"11522",-110.361779401747,23.2611417370868,2014-11-06,"crw_sim_2014CA-Bmu-10836","pseudos"
"11523",-114.13376504819,28.3845282805283,1999-10-19,"crw_sim_1999CA-Bmu-00834","pseudos"
"11524",-126.604045087759,34.9285261095462,1996-01-23,"crw_sim_1995CA-Bmu-00841","pseudos"
"11525",-122.433749118448,37.1298994040947,2016-08-24,"crw_sim_2016CA-Bmu-10825","pseudos"
"11526",-121.309326690852,26.0967599856479,1996-03-17,"crw_sim_1995CA-Bmu-00841","pseudos"
"11527",-118.230518868215,30.6561827426906,1996-03-27,"crw_sim_1995CA-Bmu-00841","pseudos"
"11528",-114.565699639713,27.8092993671701,2008-10-20,"crw_sim_2008CA-Bmu-10821","pseudos"
"11529",-119.902614912217,33.6225222944634,2005-09-13,"crw_sim_2005CA-Bmu-10829","pseudos"
"11530",-121.848958785835,36.9324494745614,2004-09-20,"crw_sim_2004CA-Bmu-10833","pseudos"
"11531",-126.303243150154,33.2114763648152,2017-02-01,"crw_sim_2016CA-Bmu-10825","pseudos"
"11532",-116.140016784459,28.8883488669732,1996-03-13,"crw_sim_1995CA-Bmu-00841","pseudos"
"11533",-129.584736948157,32.6987792385676,2015-09-19,"crw_sim_2015CA-Bmu-05678","pseudos"
"11534",-124.832676434274,31.6163537794379,2014-09-12,"crw_sim_2014CA-Bmu-00847","pseudos"
"11535",-110.000255258988,24.3651981510073,2014-11-19,"crw_sim_2014CA-Bmu-00847","pseudos"
"11536",-122.202587547899,28.3505772447226,2000-03-17,"crw_sim_1999CA-Bmu-23030","pseudos"
"11537",-99.7976090233613,13.115441674786,2001-01-19,"crw_sim_2000CA-Bmu-01390","pseudos"
"11538",-94.7702693506276,12.2991475829666,2001-03-12,"crw_sim_2000CA-Bmu-01390","pseudos"
"11539",-111.866765632958,20.7105811863187,1999-12-01,"crw_sim_1999CA-Bmu-04172","pseudos"
"11540",-125.376692325364,30.2946995185114,2008-08-26,"crw_sim_2008CA-Bmu-04176","pseudos"
"11541",-120.233828441935,33.9688285427868,2017-07-27,"crw_sim_2017CA-Bmu-10830","pseudos"
"11542",-115.864128368946,28.665124213131,2015-12-01,"crw_sim_2015CA-Bmu-05678","pseudos"
"11543",-126.241813132294,39.8171376885095,2014-11-18,"crw_sim_2014CA-Bmu-00847","pseudos"
"11544",-120.687016070403,26.0363820667567,2004-10-22,"crw_sim_2004CA-Bmu-10843","pseudos"
"11545",-122.886592367611,30.9893747300067,2008-09-29,"crw_sim_2008CA-Bmu-04177","pseudos"
"11546",-120.504801234792,34.0540098332473,2016-08-16,"crw_sim_2016CA-Bmu-10827","pseudos"
"11547",-116.434596124153,30.3235553307252,2008-08-27,"crw_sim_2008CA-Bmu-10821","pseudos"
"11548",-149.025623692787,37.9164449166193,2016-01-19,"crw_sim_2015CA-Bmu-00825","pseudos"
"11549",-122.838560976839,37.950366447576,2004-08-06,"crw_sim_2004CA-Bmu-10833","pseudos"
"11550",-124.345122118305,37.4481927266148,2016-10-04,"crw_sim_2016CA-Bmu-00843","pseudos"
"11551",-121.658971304185,33.1276488595101,2000-01-15,"crw_sim_1999CA-Bmu-23030","pseudos"
"11552",-125.046811043478,31.3078764503184,2014-09-17,"crw_sim_2014CA-Bmu-10836","pseudos"
"11553",-125.796460316439,31.6503490316452,2004-09-13,"crw_sim_2004CA-Bmu-10834","pseudos"
"11554",-119.446744490259,34.2383190619015,2007-09-10,"crw_sim_2007CA-Bmu-04172","pseudos"
"11555",-120.819651191468,32.6839871809843,2004-08-28,"crw_sim_2004CA-Bmu-00834","pseudos"
"11556",-122.951048734012,30.0662415441396,2008-09-05,"crw_sim_2008CA-Bmu-10821","pseudos"
"11557",-125.114269497889,38.8822076367293,2007-01-24,"crw_sim_2006CA-Bmu-10831","pseudos"
"11558",-125.550808303875,32.4229299151835,2004-10-11,"crw_sim_2004CA-Bmu-10843","pseudos"
"11559",-136.573613257613,26.8812936410476,1998-12-04,"crw_sim_1998CA-Bmu-04175","pseudos"
"11560",-120.605043232416,29.1854044057842,2004-10-28,"crw_sim_2004CA-Bmu-10834","pseudos"
"11561",-121.77931819503,30.7670269531102,2007-12-06,"crw_sim_2007CA-Bmu-10838","pseudos"
"11562",-130.673782673209,39.8678954200855,2005-10-24,"crw_sim_2005CA-Bmu-01390","pseudos"
"11563",-141.791611465515,28.3006360155835,2008-11-26,"crw_sim_2008CA-Bmu-04176","pseudos"
"11564",-119.210116498368,33.7573922510954,1999-08-15,"crw_sim_1999CA-Bmu-10824","pseudos"
"11565",-126.651424328769,40.4881127474684,2007-11-27,"crw_sim_2007CA-Bmu-10838","pseudos"
"11566",-112.914451838968,26.1482990036657,1999-11-20,"crw_sim_1999CA-Bmu-10821","pseudos"
"11567",-120.488976740096,31.1780716946393,2008-10-25,"crw_sim_1993CA-Bmu-00830","pseudos"
"11568",-109.070075195947,23.562218609926,1999-11-16,"crw_sim_1999CA-Bmu-10821","pseudos"
"11569",-118.023000230082,30.3795358486474,2015-08-27,"crw_sim_2015CA-Bmu-05678","pseudos"
"11570",-122.770182250998,36.5660730308884,2015-08-04,"crw_sim_2015CA-Bmu-05678","pseudos"
"11571",-129.651955178674,45.1468231057916,1995-11-07,"crw_sim_1995CA-Bmu-23040","pseudos"
"11572",-120.159157994323,33.5952602843939,2016-08-14,"crw_sim_2016CA-Bmu-23032","pseudos"
"11573",-119.463323225133,33.0625487989131,2008-02-01,"crw_sim_2007CA-Bmu-04174","pseudos"
"11574",-126.576648850147,27.0705420266189,2004-10-31,"crw_sim_2004CA-Bmu-10843","pseudos"
"11575",-115.968375734885,28.643152394257,1999-10-05,"crw_sim_1999CA-Bmu-10824","pseudos"
"11576",-118.911764164257,28.9047515432477,2007-10-31,"crw_sim_2007CA-Bmu-01385","pseudos"
"11577",-128.179433695513,32.5949511055805,2000-03-16,"crw_sim_1999CA-Bmu-04176","pseudos"
"11578",-119.738764295957,30.0113003302578,1999-10-16,"crw_sim_1999CA-Bmu-02082","pseudos"
"11579",-125.013843114172,40.2028794818281,2016-09-28,"crw_sim_2016CA-Bmu-10825","pseudos"
"11580",-125.589857326548,32.9105633279497,2000-02-29,"crw_sim_1999CA-Bmu-04176","pseudos"
"11581",-113.745769969858,23.9890019377464,2008-03-08,"crw_sim_2007CA-Bmu-01385","pseudos"
"11582",-120.558978692823,31.8717471987279,2014-08-31,"crw_sim_2014CA-Bmu-05923","pseudos"
"11583",-121.248683421344,33.2812559595471,2017-09-16,"crw_sim_2017CA-Bmu-00845","pseudos"
"11584",-124.231726457152,37.5987856714204,2015-09-07,"crw_sim_2015CA-Bmu-00849","pseudos"
"11585",-124.485560596384,47.2995461547523,2004-11-10,"crw_sim_2004CA-Bmu-00840","pseudos"
"11586",-117.565945968647,31.830222180805,2008-09-09,"crw_sim_2008CA-Bmu-04177","pseudos"
"11587",-125.598206205449,37.1164986526659,1998-09-10,"crw_sim_1998CA-Bmu-00826","pseudos"
"11588",-126.823443963992,36.5864888630054,2017-02-12,"crw_sim_2016CA-Bmu-10825","pseudos"
"11589",-117.952868093538,18.8471539615225,2015-12-04,"crw_sim_2015CA-Bmu-05678","pseudos"
"11590",-123.710671539287,38.833940253811,2005-10-01,"crw_sim_2005CA-Bmu-00834","pseudos"
"11591",-122.132539920535,35.8893684563294,2015-07-16,"crw_sim_2015CA-Bmu-05678","pseudos"
"11592",-116.421911314991,21.7965583693605,2008-10-22,"crw_sim_2008CA-Bmu-04176","pseudos"
"11593",-125.564008151492,37.7956742949398,2015-08-17,"crw_sim_2015CA-Bmu-05678","pseudos"
"11594",-126.083764527712,36.5004799283359,2005-10-12,"crw_sim_2005CA-Bmu-00834","pseudos"
"11595",-123.596337931587,33.071883948501,2017-09-07,"crw_sim_2017CA-Bmu-00835","pseudos"
"11596",-120.185713789538,33.2389843935457,2017-08-05,"crw_sim_2017CA-Bmu-05679","pseudos"
"11597",-121.847035436722,18.0678001467327,2008-12-25,"crw_sim_2008CA-Bmu-04176","pseudos"
"11598",-117.792445010318,32.322220285827,2008-02-20,"crw_sim_2007CA-Bmu-10836","pseudos"
"11599",-121.130060025902,34.6445563769094,2016-08-12,"crw_sim_2016CA-Bmu-23032","pseudos"
"11600",-127.014426888559,31.770632650719,2005-11-29,"crw_sim_2005CA-Bmu-01390","pseudos"
"11601",-124.691531491005,34.1184986586178,2000-01-15,"crw_sim_1999CA-Bmu-23030","pseudos"
"11602",-123.402892716928,38.51380120533,2004-08-25,"crw_sim_2004CA-Bmu-00840","pseudos"
"11603",-115.840104549513,26.0670223535547,1999-11-05,"crw_sim_1999CA-Bmu-23031","pseudos"
"11604",-129.681233004086,41.2120629506953,2008-01-12,"crw_sim_2007CA-Bmu-04174","pseudos"
"11605",-116.92244753494,30.7344523122563,2009-02-24,"crw_sim_1993CA-Bmu-00830","pseudos"
"11606",-115.905241992021,25.0928830173612,2005-12-08,"crw_sim_2005CA-Bmu-10829","pseudos"
"11607",-114.14780465514,30.3467314210068,1995-12-24,"crw_sim_1995CA-Bmu-00841","pseudos"
"11608",-121.928070242357,32.1915448694613,2004-09-17,"crw_sim_2004CA-Bmu-10821","pseudos"
"11609",-124.376270895746,30.3959621590004,1999-10-11,"crw_sim_1999CA-Bmu-10824","pseudos"
"11610",-112.565738159961,29.0968233664068,1996-05-01,"crw_sim_1995CA-Bmu-00841","pseudos"
"11611",-136.945606924598,40.8151027335753,2000-11-22,"crw_sim_2000CA-Bmu-23029","pseudos"
"11612",-123.068503659157,33.4404297981923,2017-08-20,"crw_sim_2017CA-Bmu-00827","pseudos"
"11613",-124.430150547267,26.5958090627745,2006-03-05,"crw_sim_2005CA-Bmu-01390","pseudos"
"11614",-122.046987267568,31.5553416240049,2008-02-26,"crw_sim_2007CA-Bmu-10836","pseudos"
"11615",-118.658098373321,29.2024754914752,2015-09-07,"crw_sim_2015CA-Bmu-10839","pseudos"
"11616",-119.607247356577,31.0606653652247,2008-08-15,"crw_sim_2008CA-Bmu-00840","pseudos"
"11617",-115.947480058923,20.6715671997702,2015-11-11,"crw_sim_2015CA-Bmu-00825","pseudos"
"11618",-111.300691301077,25.9182806131916,2000-12-13,"crw_sim_2000CA-Bmu-10832","pseudos"
"11619",-120.798660207595,25.4414642316959,2017-09-28,"crw_sim_2017CA-Bmu-00827","pseudos"
"11620",-118.05448892781,32.1481243356867,2014-09-27,"crw_sim_2014CA-Bmu-10829","pseudos"
"11621",-125.679468755537,35.7676550124294,2007-11-15,"crw_sim_2007CA-Bmu-04174","pseudos"
"11622",-132.462932209785,45.4247989362161,2006-04-02,"crw_sim_2005CA-Bmu-01390","pseudos"
"11623",-120.783742657876,31.3588417246994,2000-01-20,"crw_sim_1999CA-Bmu-04176","pseudos"
"11624",-117.28759801125,31.4732451647691,1999-10-02,"crw_sim_1999CA-Bmu-23043","pseudos"
"11625",-117.124307370141,29.8399639487841,2014-09-23,"crw_sim_2014CA-Bmu-10829","pseudos"
"11626",-112.23913626082,21.5201196096537,2007-11-05,"crw_sim_2007CA-Bmu-05670","pseudos"
"11627",-114.01285948608,23.1386495674814,1999-11-13,"crw_sim_1999CA-Bmu-23043","pseudos"
"11628",-121.040626,34.22896727,2004-09-21,"crw_sim_2004CA-Bmu-01389","pseudos"
"11629",-119.726421122123,22.095005737599,2008-02-22,"crw_sim_2007CA-Bmu-10838","pseudos"
"11630",-122.788372560628,35.3995991628919,2004-08-30,"crw_sim_2004CA-Bmu-04175","pseudos"
"11631",-118.069389894272,30.9155857404465,2007-05-11,"crw_sim_2006CA-Bmu-02083","pseudos"
"11632",-125.924013284843,42.9473347337256,2005-10-18,"crw_sim_2005CA-Bmu-10829","pseudos"
"11633",-127.662612985199,32.2844246976154,1999-10-23,"crw_sim_1999CA-Bmu-23043","pseudos"
"11634",-126.186857372129,27.4522002246709,2006-02-20,"crw_sim_2005CA-Bmu-01390","pseudos"
"11635",-121.974804042128,33.2070560385763,2017-09-26,"crw_sim_2017CA-Bmu-00845","pseudos"
"11636",-123.035250141613,32.9461087174569,2004-12-20,"crw_sim_2004CA-Bmu-10821","pseudos"
"11637",-129.527650777963,30.4191134826903,2015-10-02,"crw_sim_2015CA-Bmu-23031","pseudos"
"11638",-124.831465087436,37.6901422646098,2009-01-25,"crw_sim_1993CA-Bmu-00830","pseudos"
"11639",-121.254571650239,33.4075864438759,2017-10-02,"crw_sim_2017CA-Bmu-00845","pseudos"
"11640",-132.304872842401,29.5789467389668,1999-12-10,"crw_sim_1999CA-Bmu-23043","pseudos"
"11641",-120.999263574804,31.7095989667481,2017-08-19,"crw_sim_2017CA-Bmu-00835","pseudos"
"11642",-123.689825515399,26.3924417182299,1999-11-21,"crw_sim_1999CA-Bmu-04172","pseudos"
"11643",-112.405294834164,23.2398658700114,2000-11-17,"crw_sim_2000CA-Bmu-10832","pseudos"
"11644",-118.174415093808,18.5156313748132,1996-02-20,"crw_sim_1995CA-Bmu-00841","pseudos"
"11645",-118.502050115865,30.9325385571485,1999-12-26,"crw_sim_1999CA-Bmu-00838","pseudos"
"11646",-115.481499960408,25.8224092590506,2015-12-01,"crw_sim_2015CA-Bmu-05640","pseudos"
"11647",-115.444889013542,26.4433194355816,2007-12-06,"crw_sim_2007CA-Bmu-10838","pseudos"
"11648",-120.908252619689,33.4570717655741,2005-11-06,"crw_sim_2005CA-Bmu-00834","pseudos"
"11649",-121.315796581922,31.2319021408357,2004-09-20,"crw_sim_2004CA-Bmu-10843","pseudos"
"11650",-122.010169035488,22.1290859314188,2004-12-09,"crw_sim_2004CA-Bmu-10843","pseudos"
"11651",-124.848306085273,37.3613953661764,1998-09-13,"crw_sim_1998CA-Bmu-10823","pseudos"
"11652",-119.000519808138,29.6627695641254,2006-11-12,"crw_sim_2006CA-Bmu-23039","pseudos"
"11653",-119.466872509275,32.6214985087047,2015-08-28,"crw_sim_2015CA-Bmu-05840","pseudos"
"11654",-119.244283068022,34.0917197234883,2015-05-07,"crw_sim_2014CA-Bmu-10827","pseudos"
"11655",-119.975327327482,33.5757657982877,2015-07-14,"crw_sim_2015CA-Bmu-05678","pseudos"
"11656",-135.132788231164,58.1484126139837,2000-11-23,"crw_sim_2000CA-Bmu-23029","pseudos"
"11657",-123.282053244941,33.6409845639295,2008-09-03,"crw_sim_2008CA-Bmu-05644","pseudos"
"11658",-121.824901433611,36.279070925222,1999-08-24,"crw_sim_1999CA-Bmu-10824","pseudos"
"11659",-129.582955815086,46.8364814868702,2000-11-18,"crw_sim_2000CA-Bmu-23029","pseudos"
"11660",-122.849071492821,37.0076213807661,2005-08-24,"crw_sim_2005CA-Bmu-10823","pseudos"
"11661",-126.961445282148,38.2378819533903,2007-12-03,"crw_sim_2007CA-Bmu-10838","pseudos"
"11662",-126.596714731773,31.9015364103333,1999-03-31,"crw_sim_1998CA-Bmu-00824","pseudos"
"11663",-122.202823225016,37.6400798889688,1998-08-18,"crw_sim_1998CA-Bmu-00826","pseudos"
"11664",-117.827661716137,32.2794269964876,2017-08-31,"crw_sim_2017CA-Bmu-05803","pseudos"
"11665",-115.376913367043,21.9187565747055,2001-02-12,"crw_sim_2000CA-Bmu-10832","pseudos"
"11666",-126.097669857114,36.948876154162,2004-09-30,"crw_sim_2004CA-Bmu-10831","pseudos"
"11667",-119.614902468453,33.1468168868232,2004-09-25,"crw_sim_2004CA-Bmu-10834","pseudos"
"11668",-118.576618635103,33.8659026126735,2007-10-16,"crw_sim_2007CA-Bmu-00831","pseudos"
"11669",-117.553978382127,31.3494159889482,2007-12-08,"crw_sim_2007CA-Bmu-10836","pseudos"
"11670",-121.629112851385,33.6413061502118,2017-07-27,"crw_sim_2017CA-Bmu-01385","pseudos"
"11671",-109.022033538749,11.1888715193583,2016-01-24,"crw_sim_2015CA-Bmu-00825","pseudos"
"11672",-120.769065062966,33.5500780948266,1999-10-20,"crw_sim_1999CA-Bmu-23043","pseudos"
"11673",-120.694851672072,33.869354716262,2005-10-02,"crw_sim_2005CA-Bmu-01390","pseudos"
"11674",-122.63705115454,34.3419562733408,2005-09-19,"crw_sim_2005CA-Bmu-01389","pseudos"
"11675",-118.208067230955,32.935691905804,2007-10-31,"crw_sim_2007CA-Bmu-23034","pseudos"
"11676",-128.089602256977,34.8396281712564,2004-10-02,"crw_sim_2004CA-Bmu-10834","pseudos"
